Ligand,Energy,Label
decoys_05748_REMARKName=ZINC43123284,-6.75,decoy
decoys_01916_REMARKName=ZINC12743713,-6.92,decoy
decoys_02554_REMARKName=ZINC20558538,-8.3,decoy
decoys_02671_REMARKName=ZINC42294402,-6.53,decoy
decoys_03440_REMARKName=ZINC09129169,-8.2,decoy
decoys_00356_REMARKName=ZINC36264319,-7.35,decoy
decoys_01206_REMARKName=ZINC39678880,-7.62,decoy
decoys_06073_REMARKName=ZINC08597561,-8.69,decoy
decoys_03425_REMARKName=ZINC02438243,-8.45,decoy
decoys_04058_REMARKName=ZINC36810610,-6.14,decoy
decoys_02673_REMARKName=ZINC43408353,-7.63,decoy
decoys_03088_REMARKName=ZINC00726513,-9.13,decoy
actives_00077_REMARKName=CHEMBL447114,-10.53,active
decoys_06244_REMARKName=ZINC03827162,-6.56,decoy
decoys_03765_REMARKName=ZINC13521536,-9.32,decoy
decoys_05743_REMARKName=ZINC38545730,-7.63,decoy
decoys_04837_REMARKName=ZINC09348052,-8.11,decoy
decoys_04154_REMARKName=ZINC09237649,-9.34,decoy
decoys_03730_REMARKName=ZINC39480685,-9.89,decoy
decoys_01693_REMARKName=ZINC05393758,-8.69,decoy
decoys_06911_REMARKName=ZINC11786028,-9.1,decoy
decoys_00065_REMARKName=ZINC08767226,-6.77,decoy
decoys_03848_REMARKName=ZINC45626058,-5.96,decoy
decoys_03102_REMARKName=ZINC09271564,-9.01,decoy
decoys_00311_REMARKName=ZINC34784720,-7.64,decoy
decoys_04275_REMARKName=ZINC12412577,-8.37,decoy
decoys_05581_REMARKName=ZINC39634939,-9.16,decoy
decoys_06475_REMARKName=ZINC35664588,-7.44,decoy
decoys_00939_REMARKName=ZINC33833251,-6.43,decoy
actives_00117_REMARKName=CHEMBL523586,-8.79,active
decoys_02959_REMARKName=ZINC43528143,-9.95,decoy
decoys_00543_REMARKName=ZINC47835328,-8.57,decoy
decoys_02129_REMARKName=ZINC66925566,-8.52,decoy
decoys_04496_REMARKName=ZINC08791307,-8.17,decoy
decoys_05183_REMARKName=ZINC23335264,-10.25,decoy
decoys_06540_REMARKName=ZINC03158709,-7.43,decoy
decoys_06297_REMARKName=ZINC22718729,-8.17,decoy
decoys_02953_REMARKName=ZINC02245706,-7.6,decoy
decoys_01068_REMARKName=ZINC64961003,-7.23,decoy
decoys_02293_REMARKName=ZINC54621923,-9.04,decoy
decoys_03551_REMARKName=ZINC32906583,-9.18,decoy
decoys_02301_REMARKName=ZINC63746889,-8.4,decoy
decoys_04711_REMARKName=ZINC04191648,-7.21,decoy
decoys_02414_REMARKName=ZINC08733823,-10.33,decoy
decoys_01133_REMARKName=ZINC08774043,-8.51,decoy
decoys_05549_REMARKName=ZINC67287473,-8.33,decoy
decoys_00949_REMARKName=ZINC44028875,-4.91,decoy
decoys_01279_REMARKName=ZINC36006700,-7.85,decoy
decoys_04310_REMARKName=ZINC14931143,-9.5,decoy
decoys_01910_REMARKName=ZINC63486016,-8.23,decoy
decoys_03651_REMARKName=ZINC19753485,-7.51,decoy
decoys_06804_REMARKName=ZINC11788789,-9.02,decoy
decoys_04727_REMARKName=ZINC22826623,-9.14,decoy
decoys_03757_REMARKName=ZINC40717752,-9.38,decoy
decoys_05615_REMARKName=ZINC06442790,-6.87,decoy
decoys_04130_REMARKName=ZINC51581548,-7.24,decoy
decoys_00213_REMARKName=ZINC23248541,-7.77,decoy
decoys_00007_REMARKName=ZINC08834880,-6.99,decoy
decoys_00601_REMARKName=ZINC05940478,-7.04,decoy
decoys_01169_REMARKName=ZINC04592669,-7.9,decoy
decoys_01649_REMARKName=ZINC06088860,-8.99,decoy
decoys_00964_REMARKName=ZINC06761071,-3.19,decoy
decoys_06041_REMARKName=ZINC62620554,-8.69,decoy
decoys_03208_REMARKName=ZINC37199374,-8.99,decoy
decoys_01624_REMARKName=ZINC19674038,-8.74,decoy
decoys_06077_REMARKName=ZINC36643678,-9.21,decoy
decoys_05009_REMARKName=ZINC37627473,-8.25,decoy
decoys_01985_REMARKName=ZINC37767392,-6.48,decoy
decoys_06269_REMARKName=ZINC39935430,-7.65,decoy
decoys_01760_REMARKName=ZINC12621975,-8.18,decoy
decoys_06383_REMARKName=ZINC63209076,-10.25,decoy
decoys_02642_REMARKName=ZINC00188097,-7.48,decoy
decoys_00433_REMARKName=ZINC44452597,-9.34,decoy
decoys_05724_REMARKName=ZINC03376312,-7.72,decoy
decoys_03055_REMARKName=ZINC22322531,-9.58,decoy
decoys_05010_REMARKName=ZINC01665564,-7.75,decoy
decoys_00933_REMARKName=ZINC08952339,-3.95,decoy
decoys_06574_REMARKName=ZINC09409353,-9.16,decoy
decoys_00431_REMARKName=ZINC08579810,-7.22,decoy
decoys_01779_REMARKName=ZINC48250192,-6.82,decoy
decoys_02641_REMARKName=ZINC05337255,-6.36,decoy
decoys_03943_REMARKName=ZINC30879657,-7.2,decoy
decoys_01695_REMARKName=ZINC20418599,-6.59,decoy
decoys_04715_REMARKName=ZINC02233271,-8.42,decoy
decoys_02647_REMARKName=ZINC19910167,-8.83,decoy
decoys_00468_REMARKName=ZINC17092454,-7.83,decoy
decoys_03135_REMARKName=ZINC39636368,-8.7,decoy
decoys_00371_REMARKName=ZINC43223301,-8.69,decoy
decoys_05537_REMARKName=ZINC58310240,-8.73,decoy
decoys_01321_REMARKName=ZINC27904179,-7.76,decoy
decoys_01316_REMARKName=ZINC23455274,-9.24,decoy
decoys_05564_REMARKName=ZINC20808159,-9.11,decoy
decoys_06546_REMARKName=ZINC39494275,-6.49,decoy
decoys_06942_REMARKName=ZINC39945404,-8.22,decoy
decoys_01944_REMARKName=ZINC42641481,-10.61,decoy
decoys_04013_REMARKName=ZINC13097585,-9.62,decoy
decoys_02670_REMARKName=ZINC40852778,-7.1,decoy
decoys_04990_REMARKName=ZINC63362905,-9.79,decoy
decoys_03974_REMARKName=ZINC63363141,-10.53,decoy
decoys_00509_REMARKName=ZINC66250917,-9.84,decoy
decoys_01460_REMARKName=ZINC54615219,-9.31,decoy
decoys_04017_REMARKName=ZINC57938049,-6.67,decoy
decoys_00544_REMARKName=ZINC49186552,-6.76,decoy
decoys_03443_REMARKName=ZINC26462687,-8.78,decoy
decoys_03915_REMARKName=ZINC04459964,-9.9,decoy
decoys_05045_REMARKName=ZINC64481118,-7.77,decoy
decoys_00669_REMARKName=ZINC24900144,-9.14,decoy
decoys_06114_REMARKName=ZINC06658997,-10.1,decoy
decoys_05713_REMARKName=ZINC20575647,-9.69,decoy
actives_00037_REMARKName=CHEMBL593375,-9.44,active
decoys_02712_REMARKName=ZINC36907776,-7.83,decoy
decoys_06729_REMARKName=ZINC63375990,-7.67,decoy
actives_00121_REMARKName=CHEMBL367601,-11.71,active
decoys_01871_REMARKName=ZINC22064270,-10.12,decoy
decoys_05746_REMARKName=ZINC23352673,-8.55,decoy
decoys_04319_REMARKName=ZINC08793191,-9.42,decoy
decoys_00150_REMARKName=ZINC41584983,-9.71,decoy
decoys_04200_REMARKName=ZINC63926223,-9.77,decoy
decoys_06288_REMARKName=ZINC11881389,-10.02,decoy
decoys_00528_REMARKName=ZINC20841565,-6.26,decoy
decoys_00576_REMARKName=ZINC18192162,-8.34,decoy
decoys_02767_REMARKName=ZINC37072852,-7.6,decoy
decoys_04151_REMARKName=ZINC00708936,-9.18,decoy
decoys_00153_REMARKName=ZINC59170554,-10.29,decoy
decoys_02369_REMARKName=ZINC12950470,-8.34,decoy
decoys_05551_REMARKName=ZINC02255186,-7.34,decoy
decoys_06116_REMARKName=ZINC07685980,-8.19,decoy
decoys_00938_REMARKName=ZINC35456926,-3.85,decoy
decoys_05782_REMARKName=ZINC08790692,-9.08,decoy
decoys_06062_REMARKName=ZINC14971505,-10.41,decoy
decoys_04329_REMARKName=ZINC25192171,-10.45,decoy
decoys_04064_REMARKName=ZINC40999282,-5.5,decoy
decoys_03012_REMARKName=ZINC38805286,-9.31,decoy
actives_00144_REMARKName=CHEMBL226712,-8.76,active
decoys_03818_REMARKName=ZINC00323322,-8.04,decoy
decoys_05941_REMARKName=ZINC67270004,-8.38,decoy
decoys_02191_REMARKName=ZINC06136635,-9.97,decoy
decoys_04048_REMARKName=ZINC29334484,-6.48,decoy
decoys_04713_REMARKName=ZINC20113337,-9.7,decoy
decoys_02565_REMARKName=ZINC39561037,-8.06,decoy
decoys_01414_REMARKName=ZINC09886769,-10.4,decoy
decoys_01924_REMARKName=ZINC40853096,-7.42,decoy
actives_00086_REMARKName=CHEMBL259998,-7.28,active
decoys_04116_REMARKName=ZINC39096264,-5.0,decoy
decoys_03322_REMARKName=ZINC36829546,-8.33,decoy
decoys_02849_REMARKName=ZINC49596369,-6.69,decoy
decoys_02760_REMARKName=ZINC34790008,-7.61,decoy
decoys_03613_REMARKName=ZINC34757345,-9.58,decoy
actives_00068_REMARKName=CHEMBL596991,-8.15,active
decoys_03024_REMARKName=ZINC34748678,-9.17,decoy
decoys_01357_REMARKName=ZINC08442456,-8.97,decoy
actives_00138_REMARKName=CHEMBL259141,-6.37,active
decoys_00766_REMARKName=ZINC34786498,-10.58,decoy
decoys_05597_REMARKName=ZINC63270105,-8.33,decoy
decoys_06803_REMARKName=ZINC11521913,-9.94,decoy
decoys_02518_REMARKName=ZINC05343548,-7.36,decoy
decoys_04280_REMARKName=ZINC20834937,-8.84,decoy
decoys_04803_REMARKName=ZINC05287900,-7.56,decoy
decoys_01227_REMARKName=ZINC56524060,-9.15,decoy
decoys_04690_REMARKName=ZINC63530716,-10.24,decoy
decoys_04336_REMARKName=ZINC36650055,-7.89,decoy
decoys_05153_REMARKName=ZINC66242127,-8.71,decoy
decoys_05645_REMARKName=ZINC39011887,-7.84,decoy
decoys_05747_REMARKName=ZINC42895946,-8.81,decoy
decoys_01107_REMARKName=ZINC36484942,-7.15,decoy
decoys_06420_REMARKName=ZINC38726440,-8.11,decoy
decoys_03053_REMARKName=ZINC20294806,-8.13,decoy
decoys_04056_REMARKName=ZINC36264696,-6.94,decoy
decoys_04945_REMARKName=ZINC25680398,-9.62,decoy
decoys_03234_REMARKName=ZINC51717585,-8.44,decoy
decoys_01167_REMARKName=ZINC40166800,-8.51,decoy
decoys_03430_REMARKName=ZINC07640230,-8.64,decoy
actives_00094_REMARKName=CHEMBL260670,-10.8,active
decoys_01797_REMARKName=ZINC60390407,-9.02,decoy
decoys_06256_REMARKName=ZINC45645782,-8.9,decoy
decoys_01772_REMARKName=ZINC34898323,-8.4,decoy
decoys_06715_REMARKName=ZINC40988791,-10.23,decoy
decoys_06739_REMARKName=ZINC08869024,-9.29,decoy
decoys_04279_REMARKName=ZINC39482677,-10.17,decoy
decoys_04283_REMARKName=ZINC26842135,-9.53,decoy
decoys_02495_REMARKName=ZINC39469421,-7.85,decoy
decoys_00541_REMARKName=ZINC45104361,-9.02,decoy
decoys_00751_REMARKName=ZINC14472560,-11.34,decoy
decoys_01064_REMARKName=ZINC63166543,-10.06,decoy
decoys_04748_REMARKName=ZINC16227655,-8.53,decoy
decoys_06879_REMARKName=ZINC22969493,-6.88,decoy
decoys_03098_REMARKName=ZINC03226759,-9.74,decoy
decoys_02337_REMARKName=ZINC43527968,-8.79,decoy
decoys_00167_REMARKName=ZINC63383504,-9.68,decoy
decoys_05678_REMARKName=ZINC18046179,-7.66,decoy
decoys_06858_REMARKName=ZINC12278436,-9.27,decoy
decoys_06541_REMARKName=ZINC17040504,-10.3,decoy
decoys_05140_REMARKName=ZINC60090406,-8.79,decoy
decoys_03410_REMARKName=ZINC63134371,-8.04,decoy
actives_00125_REMARKName=CHEMBL1098938,-10.03,active
decoys_05911_REMARKName=ZINC51062187,-8.78,decoy
decoys_06440_REMARKName=ZINC40847826,-8.89,decoy
decoys_04157_REMARKName=ZINC34756110,-9.12,decoy
decoys_04486_REMARKName=ZINC64684653,-9.57,decoy
decoys_04894_REMARKName=ZINC09970428,-4.49,decoy
decoys_00136_REMARKName=ZINC31467718,-9.39,decoy
decoys_02989_REMARKName=ZINC08845736,-9.28,decoy
decoys_02656_REMARKName=ZINC36913873,-7.6,decoy
decoys_00595_REMARKName=ZINC43228931,-9.12,decoy
decoys_06587_REMARKName=ZINC21264121,-8.66,decoy
decoys_01774_REMARKName=ZINC13333978,-6.0,decoy
decoys_04480_REMARKName=ZINC04288648,-11.46,decoy
decoys_03352_REMARKName=ZINC20585420,-7.18,decoy
decoys_00279_REMARKName=ZINC63896911,-6.8,decoy
decoys_03212_REMARKName=ZINC36648021,-8.33,decoy
decoys_03270_REMARKName=ZINC40315516,-8.24,decoy
decoys_04107_REMARKName=ZINC36923909,-7.68,decoy
decoys_06565_REMARKName=ZINC08919228,-8.45,decoy
decoys_04384_REMARKName=ZINC15479250,-8.58,decoy
decoys_00941_REMARKName=ZINC17213269,-8.09,decoy
actives_00090_REMARKName=CHEMBL605326,-7.46,active
decoys_05607_REMARKName=ZINC06462097,-7.25,decoy
decoys_03743_REMARKName=ZINC44672334,-8.21,decoy
decoys_04592_REMARKName=ZINC39696197,-8.26,decoy
decoys_01666_REMARKName=ZINC35465843,-6.32,decoy
decoys_00387_REMARKName=ZINC63280025,-9.07,decoy
decoys_06843_REMARKName=ZINC43328758,-6.29,decoy
decoys_03557_REMARKName=ZINC55126555,-5.83,decoy
decoys_04708_REMARKName=ZINC35427435,-8.18,decoy
decoys_06457_REMARKName=ZINC39468673,-9.74,decoy
decoys_01118_REMARKName=ZINC41006297,-8.02,decoy
decoys_02995_REMARKName=ZINC22321920,-9.67,decoy
decoys_02793_REMARKName=ZINC51606937,-6.73,decoy
decoys_06050_REMARKName=ZINC63142111,-9.72,decoy
decoys_06270_REMARKName=ZINC20393240,-9.14,decoy
decoys_03593_REMARKName=ZINC05352485,-8.92,decoy
decoys_01126_REMARKName=ZINC01102294,-9.16,decoy
decoys_06328_REMARKName=ZINC63573487,-8.35,decoy
actives_00113_REMARKName=CHEMBL599448,-9.51,active
actives_00107_REMARKName=CHEMBL376726,-6.05,active
decoys_04830_REMARKName=ZINC03566821,-10.45,decoy
decoys_03738_REMARKName=ZINC41026323,-8.84,decoy
decoys_02729_REMARKName=ZINC44686538,-8.29,decoy
decoys_05271_REMARKName=ZINC63772677,-10.53,decoy
decoys_01247_REMARKName=ZINC12293367,-8.34,decoy
decoys_03905_REMARKName=ZINC40734877,-8.06,decoy
decoys_05965_REMARKName=ZINC03012537,-8.07,decoy
decoys_04391_REMARKName=ZINC22789325,-10.17,decoy
decoys_05095_REMARKName=ZINC66967062,-7.66,decoy
decoys_05080_REMARKName=ZINC43222851,-8.89,decoy
decoys_04455_REMARKName=ZINC20684272,-10.05,decoy
decoys_00810_REMARKName=ZINC20913394,-8.43,decoy
decoys_01998_REMARKName=ZINC44164084,-7.91,decoy
decoys_01032_REMARKName=ZINC34681406,-10.53,decoy
decoys_05973_REMARKName=ZINC39467526,-8.02,decoy
decoys_02333_REMARKName=ZINC16213773,-9.78,decoy
decoys_00663_REMARKName=ZINC53299767,-7.54,decoy
decoys_06283_REMARKName=ZINC09012958,-7.53,decoy
decoys_01855_REMARKName=ZINC58112943,-6.84,decoy
decoys_00086_REMARKName=ZINC47028946,-8.14,decoy
decoys_03655_REMARKName=ZINC26422272,-7.54,decoy
decoys_01511_REMARKName=ZINC63339761,-9.45,decoy
decoys_05198_REMARKName=ZINC40313534,-9.28,decoy
decoys_01897_REMARKName=ZINC39916161,-7.37,decoy
decoys_06941_REMARKName=ZINC20238969,-10.74,decoy
decoys_00558_REMARKName=ZINC67469299,-9.78,decoy
decoys_05219_REMARKName=ZINC20504065,-9.31,decoy
decoys_03469_REMARKName=ZINC12953857,-9.0,decoy
decoys_06699_REMARKName=ZINC22921828,-10.53,decoy
decoys_02588_REMARKName=ZINC03271801,-8.98,decoy
decoys_04248_REMARKName=ZINC12847185,-8.3,decoy
decoys_03556_REMARKName=ZINC37138044,-7.47,decoy
actives_00018_REMARKName=CHEMBL598194,-8.73,active
decoys_05892_REMARKName=ZINC20433966,-7.17,decoy
decoys_04046_REMARKName=ZINC16666971,-7.94,decoy
decoys_00054_REMARKName=ZINC39325528,-9.72,decoy
decoys_03512_REMARKName=ZINC48757085,-9.25,decoy
decoys_02385_REMARKName=ZINC38732085,-8.23,decoy
decoys_06519_REMARKName=ZINC13994231,-9.4,decoy
decoys_00214_REMARKName=ZINC55129789,-7.12,decoy
decoys_01527_REMARKName=ZINC09542514,-9.09,decoy
decoys_06909_REMARKName=ZINC58834888,-7.29,decoy
decoys_06853_REMARKName=ZINC11784420,-9.86,decoy
decoys_03911_REMARKName=ZINC48277172,-8.37,decoy
decoys_00473_REMARKName=ZINC22066066,-6.34,decoy
decoys_00364_REMARKName=ZINC36273746,-7.68,decoy
decoys_03004_REMARKName=ZINC33726915,-9.89,decoy
decoys_06512_REMARKName=ZINC20154850,-8.03,decoy
decoys_03137_REMARKName=ZINC59104054,-9.54,decoy
decoys_04537_REMARKName=ZINC63795227,-8.27,decoy
decoys_01480_REMARKName=ZINC35571896,-7.94,decoy
decoys_01544_REMARKName=ZINC02290147,-6.19,decoy
decoys_02043_REMARKName=ZINC36093412,-7.85,decoy
decoys_04301_REMARKName=ZINC39720036,-11.46,decoy
decoys_00883_REMARKName=ZINC52550573,-9.56,decoy
decoys_02431_REMARKName=ZINC22920533,-9.43,decoy
decoys_02511_REMARKName=ZINC35375006,-6.66,decoy
actives_00142_REMARKName=CHEMBL226712,-8.12,active
decoys_04195_REMARKName=ZINC63339560,-8.83,decoy
decoys_04816_REMARKName=ZINC56206825,-7.58,decoy
decoys_02246_REMARKName=ZINC63458321,-11.08,decoy
decoys_05225_REMARKName=ZINC24756178,-9.1,decoy
decoys_02422_REMARKName=ZINC14023388,-9.19,decoy
decoys_03189_REMARKName=ZINC55132972,-8.19,decoy
decoys_04530_REMARKName=ZINC39938501,-9.34,decoy
decoys_02881_REMARKName=ZINC40462738,-8.48,decoy
decoys_01881_REMARKName=ZINC38547607,-7.86,decoy
decoys_02607_REMARKName=ZINC21283810,-8.99,decoy
decoys_04651_REMARKName=ZINC09615436,-9.09,decoy
decoys_06870_REMARKName=ZINC13688614,-9.01,decoy
decoys_02792_REMARKName=ZINC51397574,-7.21,decoy
decoys_03484_REMARKName=ZINC01317684,-6.18,decoy
decoys_06168_REMARKName=ZINC03007023,-9.56,decoy
decoys_02077_REMARKName=ZINC67388042,-9.26,decoy
decoys_05535_REMARKName=ZINC44681410,-6.87,decoy
decoys_01361_REMARKName=ZINC08837206,-8.86,decoy
decoys_00662_REMARKName=ZINC18153101,-8.35,decoy
decoys_04953_REMARKName=ZINC40754718,-8.36,decoy
decoys_04640_REMARKName=ZINC36559224,-7.93,decoy
decoys_02111_REMARKName=ZINC44462189,-6.58,decoy
decoys_04975_REMARKName=ZINC57288307,-8.96,decoy
decoys_04427_REMARKName=ZINC63557256,-9.27,decoy
decoys_06155_REMARKName=ZINC63662059,-8.56,decoy
decoys_03233_REMARKName=ZINC49685827,-8.86,decoy
decoys_02877_REMARKName=ZINC37934066,-7.61,decoy
decoys_02169_REMARKName=ZINC45896261,-6.98,decoy
decoys_02955_REMARKName=ZINC38582588,-9.77,decoy
decoys_00221_REMARKName=ZINC62099744,-7.14,decoy
decoys_05494_REMARKName=ZINC67285771,-6.75,decoy
decoys_01724_REMARKName=ZINC08395490,-9.1,decoy
decoys_03602_REMARKName=ZINC34699068,-7.89,decoy
decoys_04341_REMARKName=ZINC39534446,-9.49,decoy
decoys_00451_REMARKName=ZINC63817853,-8.57,decoy
decoys_05657_REMARKName=ZINC09728624,-9.49,decoy
decoys_05203_REMARKName=ZINC56902846,-6.94,decoy
decoys_02666_REMARKName=ZINC40687646,-7.88,decoy
decoys_06072_REMARKName=ZINC13143734,-9.76,decoy
decoys_02426_REMARKName=ZINC15946879,-10.55,decoy
decoys_02535_REMARKName=ZINC37264167,-6.86,decoy
decoys_03042_REMARKName=ZINC03773516,-10.44,decoy
decoys_01459_REMARKName=ZINC02293512,-9.96,decoy
decoys_04147_REMARKName=ZINC62921258,-6.19,decoy
decoys_01073_REMARKName=ZINC05494536,-11.69,decoy
decoys_04171_REMARKName=ZINC36146274,-6.92,decoy
decoys_03828_REMARKName=ZINC35716861,-7.48,decoy
decoys_06010_REMARKName=ZINC09125867,-9.29,decoy
decoys_02430_REMARKName=ZINC20504571,-7.88,decoy
decoys_00511_REMARKName=ZINC04063084,-9.08,decoy
decoys_06199_REMARKName=ZINC39769477,-8.95,decoy
decoys_03355_REMARKName=ZINC58100811,-7.78,decoy
decoys_03184_REMARKName=ZINC51992126,-6.98,decoy
decoys_02421_REMARKName=ZINC02196920,-8.59,decoy
decoys_01913_REMARKName=ZINC40853094,-7.3,decoy
decoys_04383_REMARKName=ZINC14927517,-8.86,decoy
decoys_04747_REMARKName=ZINC54580187,-8.96,decoy
decoys_06325_REMARKName=ZINC63571860,-9.21,decoy
decoys_04505_REMARKName=ZINC26486561,-9.68,decoy
decoys_05384_REMARKName=ZINC12483670,-7.15,decoy
decoys_05917_REMARKName=ZINC56508448,-7.59,decoy
decoys_00728_REMARKName=ZINC15957835,-9.63,decoy
decoys_00877_REMARKName=ZINC39710368,-7.48,decoy
decoys_06875_REMARKName=ZINC22461530,-8.83,decoy
decoys_03768_REMARKName=ZINC20918430,-9.97,decoy
actives_00014_REMARKName=CHEMBL1099297,-9.81,active
decoys_01170_REMARKName=ZINC43553750,-7.01,decoy
decoys_03561_REMARKName=ZINC39580711,-9.42,decoy
decoys_03886_REMARKName=ZINC33326886,-9.48,decoy
decoys_02383_REMARKName=ZINC01326717,-8.12,decoy
decoys_02336_REMARKName=ZINC10193079,-9.04,decoy
decoys_00224_REMARKName=ZINC37169838,-5.56,decoy
decoys_03574_REMARKName=ZINC51993756,-7.5,decoy
decoys_04346_REMARKName=ZINC41152317,-9.64,decoy
decoys_04331_REMARKName=ZINC27370113,-11.28,decoy
decoys_02963_REMARKName=ZINC59170604,-9.48,decoy
decoys_00124_REMARKName=ZINC09242877,-8.19,decoy
decoys_04526_REMARKName=ZINC13634118,-8.43,decoy
decoys_01517_REMARKName=ZINC63503233,-10.37,decoy
decoys_00182_REMARKName=ZINC20224308,-6.65,decoy
decoys_04247_REMARKName=ZINC59170675,-10.16,decoy
decoys_02834_REMARKName=ZINC38652752,-7.81,decoy
decoys_04608_REMARKName=ZINC12498494,-8.4,decoy
decoys_06176_REMARKName=ZINC15708434,-9.9,decoy
decoys_03823_REMARKName=ZINC16853970,-7.12,decoy
decoys_01154_REMARKName=ZINC21317769,-7.48,decoy
decoys_03775_REMARKName=ZINC22073854,-7.94,decoy
decoys_06164_REMARKName=ZINC67612884,-8.05,decoy
actives_00150_REMARKName=CHEMBL597793,-7.77,active
decoys_00556_REMARKName=ZINC63529309,-8.03,decoy
decoys_05392_REMARKName=ZINC46280697,-8.1,decoy
decoys_05232_REMARKName=ZINC36017445,-7.59,decoy
decoys_05528_REMARKName=ZINC36772281,-8.65,decoy
decoys_04311_REMARKName=ZINC59170669,-9.75,decoy
decoys_00984_REMARKName=ZINC39580082,-6.98,decoy
decoys_01912_REMARKName=ZINC65298245,-8.53,decoy
decoys_01699_REMARKName=ZINC37041588,-7.98,decoy
decoys_06890_REMARKName=ZINC32964248,-8.04,decoy
decoys_01359_REMARKName=ZINC08767049,-7.67,decoy
decoys_01307_REMARKName=ZINC12296228,-9.56,decoy
decoys_01101_REMARKName=ZINC65426137,-8.31,decoy
decoys_03459_REMARKName=ZINC56443353,-9.67,decoy
decoys_04865_REMARKName=ZINC59399021,-8.48,decoy
decoys_03583_REMARKName=ZINC58949037,-8.79,decoy
decoys_03149_REMARKName=ZINC35253647,-7.63,decoy
decoys_06663_REMARKName=ZINC39685158,-7.99,decoy
decoys_06733_REMARKName=ZINC63494709,-9.3,decoy
decoys_01864_REMARKName=ZINC12328267,-9.51,decoy
decoys_03584_REMARKName=ZINC58949148,-8.73,decoy
decoys_02577_REMARKName=ZINC01005639,-10.11,decoy
decoys_01837_REMARKName=ZINC39111964,-4.54,decoy
decoys_04784_REMARKName=ZINC03317694,-7.77,decoy
decoys_01378_REMARKName=ZINC35486972,-9.55,decoy
decoys_01132_REMARKName=ZINC06544904,-6.5,decoy
decoys_04451_REMARKName=ZINC15449300,-8.77,decoy
decoys_05212_REMARKName=ZINC20181664,-9.42,decoy
decoys_00450_REMARKName=ZINC63703095,-9.14,decoy
decoys_03717_REMARKName=ZINC13298316,-6.59,decoy
decoys_04316_REMARKName=ZINC64044451,-8.33,decoy
decoys_00330_REMARKName=ZINC45890114,-8.01,decoy
decoys_02750_REMARKName=ZINC62217544,-8.46,decoy
decoys_03627_REMARKName=ZINC47257570,-7.83,decoy
decoys_03416_REMARKName=ZINC64479954,-8.59,decoy
decoys_01762_REMARKName=ZINC14263141,-9.41,decoy
decoys_04315_REMARKName=ZINC63783176,-9.8,decoy
decoys_05518_REMARKName=ZINC23078091,-10.13,decoy
decoys_02298_REMARKName=ZINC63503138,-8.37,decoy
decoys_00974_REMARKName=ZINC28295725,-7.98,decoy
decoys_03245_REMARKName=ZINC63131364,-8.3,decoy
decoys_04354_REMARKName=ZINC39969295,-7.07,decoy
decoys_01869_REMARKName=ZINC20568229,-8.02,decoy
decoys_01974_REMARKName=ZINC24893444,-7.19,decoy
decoys_00190_REMARKName=ZINC37515963,-6.36,decoy
decoys_03316_REMARKName=ZINC07570378,-7.32,decoy
decoys_05735_REMARKName=ZINC22638938,-9.95,decoy
decoys_06892_REMARKName=ZINC36028153,-8.43,decoy
decoys_01960_REMARKName=ZINC65933133,-6.37,decoy
decoys_00791_REMARKName=ZINC37711344,-6.52,decoy
decoys_03030_REMARKName=ZINC59305181,-10.74,decoy
decoys_03812_REMARKName=ZINC67294918,-9.35,decoy
decoys_01887_REMARKName=ZINC39602392,-10.34,decoy
decoys_04303_REMARKName=ZINC43553682,-8.8,decoy
decoys_05350_REMARKName=ZINC39550205,-7.47,decoy
decoys_06579_REMARKName=ZINC41585829,-8.13,decoy
decoys_00993_REMARKName=ZINC43536946,-7.25,decoy
decoys_02453_REMARKName=ZINC59170505,-10.52,decoy
actives_00021_REMARKName=CHEMBL425155,-12.52,active
decoys_02761_REMARKName=ZINC35571885,-7.96,decoy
decoys_01744_REMARKName=ZINC67483786,-8.5,decoy
decoys_00323_REMARKName=ZINC40681005,-7.67,decoy
decoys_05018_REMARKName=ZINC43721100,-6.01,decoy
decoys_03535_REMARKName=ZINC22473104,-9.74,decoy
decoys_03199_REMARKName=ZINC06662516,-7.35,decoy
decoys_06697_REMARKName=ZINC22793689,-9.54,decoy
decoys_04659_REMARKName=ZINC12602769,-9.37,decoy
decoys_04522_REMARKName=ZINC50441526,-7.43,decoy
decoys_00209_REMARKName=ZINC50251680,-7.71,decoy
decoys_06035_REMARKName=ZINC63384672,-9.5,decoy
decoys_03814_REMARKName=ZINC02943148,-7.62,decoy
decoys_03885_REMARKName=ZINC32904197,-9.12,decoy
decoys_06536_REMARKName=ZINC21628497,-8.62,decoy
decoys_00889_REMARKName=ZINC63393906,-9.01,decoy
decoys_03089_REMARKName=ZINC06136115,-10.51,decoy
decoys_03388_REMARKName=ZINC39305635,-8.88,decoy
decoys_04365_REMARKName=ZINC63633448,-8.81,decoy
decoys_02444_REMARKName=ZINC39693553,-8.34,decoy
decoys_06160_REMARKName=ZINC65827683,-8.03,decoy
decoys_02384_REMARKName=ZINC02791384,-7.7,decoy
decoys_04009_REMARKName=ZINC50456369,-6.27,decoy
decoys_06767_REMARKName=ZINC37264027,-6.9,decoy
decoys_05798_REMARKName=ZINC23259810,-9.68,decoy
decoys_03238_REMARKName=ZINC52014473,-7.05,decoy
decoys_05119_REMARKName=ZINC25508952,-9.48,decoy
decoys_05233_REMARKName=ZINC02791381,-8.86,decoy
