Ligand,Energy,Label
decoys_01496_REMARKName=ZINC40739404,-10.84,decoy
decoys_03689_REMARKName=ZINC50672994,-8.58,decoy
decoys_05047_REMARKName=ZINC04084844,-11.7,decoy
decoys_01664_REMARKName=ZINC35458390,-9.5,decoy
decoys_05837_REMARKName=ZINC07499706,-8.99,decoy
decoys_03415_REMARKName=ZINC63806976,-8.55,decoy
decoys_02678_REMARKName=ZINC48858359,-7.44,decoy
decoys_05104_REMARKName=ZINC05324969,-9.82,decoy
decoys_05711_REMARKName=ZINC64417494,-9.19,decoy
decoys_06084_REMARKName=ZINC36704394,-9.96,decoy
decoys_03332_REMARKName=ZINC38038981,-7.98,decoy
decoys_06776_REMARKName=ZINC31160527,-5.55,decoy
decoys_01894_REMARKName=ZINC39658637,-9.93,decoy
decoys_02996_REMARKName=ZINC22322975,-10.32,decoy
decoys_00112_REMARKName=ZINC64480074,-8.83,decoy
decoys_00157_REMARKName=ZINC41583997,-9.7,decoy
decoys_04957_REMARKName=ZINC41584999,-11.69,decoy
decoys_05820_REMARKName=ZINC14157986,-8.54,decoy
decoys_04781_REMARKName=ZINC04354835,-10.64,decoy
decoys_06001_REMARKName=ZINC14858111,-6.42,decoy
decoys_02380_REMARKName=ZINC13651282,-9.09,decoy
decoys_01843_REMARKName=ZINC44832811,-6.73,decoy
decoys_01105_REMARKName=ZINC35707658,-9.47,decoy
decoys_01678_REMARKName=ZINC40783857,-9.25,decoy
decoys_05291_REMARKName=ZINC39916300,-8.23,decoy
decoys_06901_REMARKName=ZINC64520702,-10.47,decoy
decoys_03182_REMARKName=ZINC49570425,-7.67,decoy
decoys_03161_REMARKName=ZINC37711253,-6.93,decoy
decoys_06250_REMARKName=ZINC40824293,-9.41,decoy
decoys_00776_REMARKName=ZINC39549823,-11.06,decoy
decoys_02556_REMARKName=ZINC21252147,-10.14,decoy
decoys_00906_REMARKName=ZINC04268262,-3.97,decoy
decoys_01954_REMARKName=ZINC59891851,-9.69,decoy
decoys_03604_REMARKName=ZINC30499092,-9.5,decoy
decoys_00184_REMARKName=ZINC21022310,-9.08,decoy
decoys_01534_REMARKName=ZINC03171313,-9.36,decoy
decoys_06113_REMARKName=ZINC64623136,-9.23,decoy
decoys_05272_REMARKName=ZINC02257209,-7.54,decoy
decoys_01200_REMARKName=ZINC38802743,-7.91,decoy
actives_00071_REMARKName=CHEMBL536485,-12.32,active
decoys_04858_REMARKName=ZINC23581265,-9.29,decoy
decoys_02262_REMARKName=ZINC12329636,-10.11,decoy
decoys_01450_REMARKName=ZINC39328016,-10.61,decoy
decoys_03972_REMARKName=ZINC63294640,-10.39,decoy
decoys_06945_REMARKName=ZINC41584861,-11.26,decoy
decoys_04175_REMARKName=ZINC38696253,-10.27,decoy
decoys_06835_REMARKName=ZINC58954416,-10.97,decoy
decoys_05848_REMARKName=ZINC08935280,-10.61,decoy
decoys_01356_REMARKName=ZINC08254417,-11.8,decoy
decoys_04819_REMARKName=ZINC39943064,-9.04,decoy
decoys_05836_REMARKName=ZINC02561064,-8.9,decoy
decoys_05542_REMARKName=ZINC63117429,-10.48,decoy
decoys_04866_REMARKName=ZINC62727922,-8.76,decoy
decoys_01259_REMARKName=ZINC19820973,-10.43,decoy
decoys_03853_REMARKName=ZINC49502643,-8.22,decoy
decoys_05149_REMARKName=ZINC64435770,-9.7,decoy
actives_00097_REMARKName=CHEMBL228811,-10.91,active
decoys_05737_REMARKName=ZINC22061345,-10.45,decoy
decoys_06551_REMARKName=ZINC59015648,-10.74,decoy
decoys_00264_REMARKName=ZINC48605090,-9.84,decoy
decoys_03262_REMARKName=ZINC35315460,-9.24,decoy
decoys_04146_REMARKName=ZINC34750225,-10.16,decoy
decoys_00956_REMARKName=ZINC59914414,-9.18,decoy
decoys_05813_REMARKName=ZINC35860852,-10.46,decoy
decoys_01975_REMARKName=ZINC35230381,-8.9,decoy
decoys_02811_REMARKName=ZINC05302065,-8.84,decoy
decoys_01935_REMARKName=ZINC40853317,-8.38,decoy
decoys_04410_REMARKName=ZINC40154186,-9.67,decoy
decoys_01389_REMARKName=ZINC36660369,-10.98,decoy
decoys_06024_REMARKName=ZINC63375392,-10.16,decoy
decoys_01793_REMARKName=ZINC56206463,-9.93,decoy
decoys_06008_REMARKName=ZINC09505556,-9.64,decoy
decoys_03389_REMARKName=ZINC39778480,-8.56,decoy
decoys_04777_REMARKName=ZINC02852727,-10.2,decoy
decoys_01607_REMARKName=ZINC40758680,-10.58,decoy
decoys_05452_REMARKName=ZINC24985623,-8.94,decoy
decoys_01922_REMARKName=ZINC22402768,-10.0,decoy
decoys_01731_REMARKName=ZINC63179999,-9.75,decoy
decoys_06646_REMARKName=ZINC23859479,-11.87,decoy
decoys_01288_REMARKName=ZINC40343809,-11.29,decoy
decoys_01322_REMARKName=ZINC33068994,-10.32,decoy
decoys_02037_REMARKName=ZINC13692037,-8.86,decoy
decoys_01281_REMARKName=ZINC36013834,-10.88,decoy
actives_00149_REMARKName=CHEMBL180058,-13.04,active
decoys_05856_REMARKName=ZINC35565241,-7.2,decoy
decoys_03601_REMARKName=ZINC26363228,-8.71,decoy
decoys_05563_REMARKName=ZINC20232160,-10.8,decoy
decoys_01877_REMARKName=ZINC35374613,-8.96,decoy
decoys_02198_REMARKName=ZINC10013217,-10.14,decoy
decoys_03444_REMARKName=ZINC26603190,-9.9,decoy
decoys_06894_REMARKName=ZINC59490286,-10.01,decoy
decoys_06508_REMARKName=ZINC01773211,-10.83,decoy
decoys_06583_REMARKName=ZINC20418455,-9.77,decoy
decoys_05594_REMARKName=ZINC58862511,-10.59,decoy
decoys_01369_REMARKName=ZINC19219276,-9.79,decoy
decoys_02228_REMARKName=ZINC39677916,-10.95,decoy
decoys_04649_REMARKName=ZINC59384974,-9.58,decoy
decoys_04291_REMARKName=ZINC39480858,-10.96,decoy
decoys_00990_REMARKName=ZINC48623002,-11.0,decoy
decoys_04124_REMARKName=ZINC30826585,-9.79,decoy
decoys_02502_REMARKName=ZINC34756610,-8.78,decoy
decoys_01600_REMARKName=ZINC20918480,-9.85,decoy
decoys_05683_REMARKName=ZINC39357400,-9.69,decoy
decoys_03198_REMARKName=ZINC63062049,-8.24,decoy
decoys_00856_REMARKName=ZINC38965934,-11.92,decoy
decoys_05004_REMARKName=ZINC24171217,-6.14,decoy
decoys_04695_REMARKName=ZINC63573047,-8.98,decoy
actives_00172_REMARKName=CHEMBL409503,-9.46,active
decoys_06147_REMARKName=ZINC59119236,-7.83,decoy
decoys_06428_REMARKName=ZINC39353491,-10.9,decoy
decoys_01567_REMARKName=ZINC59982465,-10.08,decoy
decoys_06321_REMARKName=ZINC63515513,-10.1,decoy
decoys_05926_REMARKName=ZINC48349991,-10.01,decoy
decoys_05329_REMARKName=ZINC04942628,-7.1,decoy
decoys_04607_REMARKName=ZINC12496732,-10.28,decoy
decoys_05025_REMARKName=ZINC50030172,-7.9,decoy
decoys_06031_REMARKName=ZINC36612632,-10.09,decoy
decoys_04010_REMARKName=ZINC50458436,-5.95,decoy
decoys_02132_REMARKName=ZINC66940391,-8.78,decoy
decoys_05653_REMARKName=ZINC43510976,-5.76,decoy
decoys_00652_REMARKName=ZINC49147320,-9.72,decoy
decoys_03618_REMARKName=ZINC43064911,-7.33,decoy
decoys_06262_REMARKName=ZINC12539405,-7.83,decoy
decoys_05980_REMARKName=ZINC39947235,-10.89,decoy
decoys_03436_REMARKName=ZINC00849582,-9.8,decoy
decoys_04196_REMARKName=ZINC63627311,-10.8,decoy
decoys_03129_REMARKName=ZINC40036442,-10.4,decoy
decoys_05174_REMARKName=ZINC16796274,-10.72,decoy
decoys_02561_REMARKName=ZINC35750658,-10.83,decoy
decoys_05684_REMARKName=ZINC39550220,-8.03,decoy
decoys_02507_REMARKName=ZINC55594198,-9.37,decoy
decoys_01923_REMARKName=ZINC25536107,-9.98,decoy
decoys_02512_REMARKName=ZINC63243998,-9.01,decoy
decoys_02145_REMARKName=ZINC35382315,-9.75,decoy
decoys_01853_REMARKName=ZINC53126577,-5.71,decoy
decoys_05730_REMARKName=ZINC12902417,-9.36,decoy
decoys_03902_REMARKName=ZINC35427081,-10.37,decoy
decoys_05697_REMARKName=ZINC58951336,-10.05,decoy
decoys_01042_REMARKName=ZINC38547882,-11.25,decoy
decoys_01305_REMARKName=ZINC10786069,-10.56,decoy
decoys_03529_REMARKName=ZINC10716058,-9.85,decoy
decoys_03670_REMARKName=ZINC39531605,-9.57,decoy
decoys_03589_REMARKName=ZINC66153871,-8.28,decoy
decoys_02326_REMARKName=ZINC03011934,-8.73,decoy
decoys_02331_REMARKName=ZINC39467417,-9.97,decoy
decoys_06039_REMARKName=ZINC40151854,-10.38,decoy
decoys_05348_REMARKName=ZINC38567453,-9.49,decoy
decoys_04029_REMARKName=ZINC62201064,-7.54,decoy
decoys_02925_REMARKName=ZINC02132197,-11.27,decoy
decoys_02929_REMARKName=ZINC09541383,-10.63,decoy
decoys_03626_REMARKName=ZINC54380860,-8.42,decoy
decoys_03950_REMARKName=ZINC39632144,-9.28,decoy
decoys_00925_REMARKName=ZINC33416009,-4.29,decoy
decoys_00102_REMARKName=ZINC22592675,-10.08,decoy
decoys_00566_REMARKName=ZINC04146870,-8.01,decoy
decoys_02714_REMARKName=ZINC37138074,-9.06,decoy
decoys_00717_REMARKName=ZINC40568245,-8.04,decoy
decoys_03438_REMARKName=ZINC09463419,-6.89,decoy
decoys_06401_REMARKName=ZINC34760425,-11.4,decoy
decoys_06732_REMARKName=ZINC36227900,-5.26,decoy
decoys_00780_REMARKName=ZINC37053185,-8.81,decoy
actives_00031_REMARKName=CHEMBL264965,-7.4,active
decoys_06352_REMARKName=ZINC16636574,-9.79,decoy
decoys_06780_REMARKName=ZINC36024679,-10.29,decoy
decoys_06557_REMARKName=ZINC51498731,-11.8,decoy
decoys_05097_REMARKName=ZINC67584536,-9.97,decoy
decoys_03437_REMARKName=ZINC08996030,-9.4,decoy
decoys_05312_REMARKName=ZINC09344960,-10.35,decoy
decoys_01849_REMARKName=ZINC45709529,-5.77,decoy
decoys_03648_REMARKName=ZINC08748354,-8.46,decoy
decoys_02119_REMARKName=ZINC55060508,-9.88,decoy
decoys_02220_REMARKName=ZINC39667152,-13.02,decoy
decoys_06846_REMARKName=ZINC35427112,-8.59,decoy
decoys_05889_REMARKName=ZINC19768805,-7.29,decoy
decoys_00123_REMARKName=ZINC02120614,-11.06,decoy
decoys_00878_REMARKName=ZINC39710497,-10.25,decoy
decoys_00144_REMARKName=ZINC09489953,-9.32,decoy
decoys_04529_REMARKName=ZINC39933395,-11.6,decoy
decoys_05395_REMARKName=ZINC46289881,-7.72,decoy
decoys_02950_REMARKName=ZINC35863308,-11.16,decoy
decoys_02915_REMARKName=ZINC61440959,-8.23,decoy
decoys_04382_REMARKName=ZINC14922642,-10.86,decoy
decoys_03299_REMARKName=ZINC65521008,-9.43,decoy
decoys_03380_REMARKName=ZINC08414526,-11.23,decoy
decoys_00058_REMARKName=ZINC15707446,-12.48,decoy
decoys_02243_REMARKName=ZINC39980295,-9.98,decoy
decoys_03252_REMARKName=ZINC65962083,-8.88,decoy
decoys_03979_REMARKName=ZINC09886742,-9.35,decoy
decoys_04364_REMARKName=ZINC63541077,-9.16,decoy
decoys_00407_REMARKName=ZINC17045861,-7.43,decoy
decoys_06085_REMARKName=ZINC36704414,-10.95,decoy
decoys_03901_REMARKName=ZINC39695825,-10.2,decoy
decoys_03654_REMARKName=ZINC25404841,-9.12,decoy
decoys_03538_REMARKName=ZINC04719100,-7.99,decoy
decoys_04515_REMARKName=ZINC40782423,-8.69,decoy
decoys_06486_REMARKName=ZINC39923317,-10.72,decoy
decoys_02898_REMARKName=ZINC43238575,-7.94,decoy
decoys_00353_REMARKName=ZINC16034002,-9.22,decoy
decoys_06490_REMARKName=ZINC27549769,-10.31,decoy
decoys_06891_REMARKName=ZINC20238972,-10.19,decoy
decoys_06100_REMARKName=ZINC63351072,-10.64,decoy
decoys_02492_REMARKName=ZINC36378607,-7.81,decoy
decoys_03106_REMARKName=ZINC16570000,-11.66,decoy
decoys_05407_REMARKName=ZINC59369492,-10.45,decoy
decoys_02658_REMARKName=ZINC36954807,-8.47,decoy
decoys_05227_REMARKName=ZINC33326896,-11.0,decoy
decoys_00650_REMARKName=ZINC48785973,-8.37,decoy
decoys_05468_REMARKName=ZINC41585551,-11.6,decoy
decoys_06617_REMARKName=ZINC63375767,-10.09,decoy
decoys_04286_REMARKName=ZINC14158047,-8.74,decoy
decoys_05955_REMARKName=ZINC02955420,-9.93,decoy
decoys_02878_REMARKName=ZINC38635593,-7.31,decoy
decoys_00621_REMARKName=ZINC20479541,-8.98,decoy
decoys_05701_REMARKName=ZINC63491150,-10.13,decoy
decoys_02545_REMARKName=ZINC10533503,-10.99,decoy
decoys_04939_REMARKName=ZINC12886618,-11.54,decoy
decoys_04183_REMARKName=ZINC45766483,-10.54,decoy
decoys_01614_REMARKName=ZINC05942288,-8.34,decoy
actives_00154_REMARKName=CHEMBL260184,-13.24,active
decoys_03143_REMARKName=ZINC47146902,-10.37,decoy
decoys_02356_REMARKName=ZINC40060136,-11.09,decoy
decoys_04723_REMARKName=ZINC17956768,-8.68,decoy
decoys_06929_REMARKName=ZINC37006595,-10.6,decoy
decoys_04791_REMARKName=ZINC33916875,-10.36,decoy
decoys_01748_REMARKName=ZINC04185190,-8.25,decoy
decoys_02471_REMARKName=ZINC00921397,-8.65,decoy
decoys_03456_REMARKName=ZINC52094486,-10.11,decoy
decoys_02889_REMARKName=ZINC41023798,-9.16,decoy
decoys_05572_REMARKName=ZINC35640809,-9.91,decoy
decoys_01166_REMARKName=ZINC39248156,-9.84,decoy
decoys_01372_REMARKName=ZINC16038021,-12.5,decoy
decoys_02245_REMARKName=ZINC63383533,-10.59,decoy
decoys_03401_REMARKName=ZINC49564288,-7.5,decoy
decoys_03165_REMARKName=ZINC38032650,-7.76,decoy
decoys_06631_REMARKName=ZINC12497432,-9.67,decoy
decoys_06761_REMARKName=ZINC33031512,-11.94,decoy
decoys_04551_REMARKName=ZINC39596700,-11.39,decoy
decoys_05616_REMARKName=ZINC12476949,-11.41,decoy
decoys_01657_REMARKName=ZINC64085869,-10.03,decoy
decoys_06862_REMARKName=ZINC08859609,-10.2,decoy
decoys_00659_REMARKName=ZINC52014075,-7.51,decoy
decoys_05421_REMARKName=ZINC64886060,-8.74,decoy
decoys_00504_REMARKName=ZINC63416401,-10.05,decoy
decoys_06435_REMARKName=ZINC39964328,-10.93,decoy
decoys_00446_REMARKName=ZINC37382782,-6.05,decoy
decoys_04712_REMARKName=ZINC04192200,-9.02,decoy
decoys_03354_REMARKName=ZINC58093976,-8.21,decoy
decoys_03060_REMARKName=ZINC32535249,-11.15,decoy
decoys_00299_REMARKName=ZINC06108694,-9.25,decoy
decoys_05441_REMARKName=ZINC08995117,-9.57,decoy
decoys_05082_REMARKName=ZINC52802618,-10.09,decoy
decoys_01703_REMARKName=ZINC40463673,-8.69,decoy
actives_00127_REMARKName=CHEMBL369506,-11.89,active
actives_00006_REMARKName=CHEMBL598842,-10.11,active
decoys_03877_REMARKName=ZINC16026639,-10.67,decoy
decoys_05036_REMARKName=ZINC61805515,-6.96,decoy
decoys_04168_REMARKName=ZINC34758624,-10.25,decoy
decoys_05544_REMARKName=ZINC39933394,-11.92,decoy
decoys_01700_REMARKName=ZINC37609633,-9.28,decoy
decoys_03598_REMARKName=ZINC24056394,-9.3,decoy
decoys_02848_REMARKName=ZINC48882075,-7.38,decoy
decoys_02387_REMARKName=ZINC39531985,-9.97,decoy
decoys_05800_REMARKName=ZINC31469405,-9.99,decoy
decoys_04242_REMARKName=ZINC14151882,-11.36,decoy
decoys_01979_REMARKName=ZINC42824748,-7.96,decoy
decoys_00198_REMARKName=ZINC43248671,-7.33,decoy
decoys_02474_REMARKName=ZINC05320432,-8.15,decoy
decoys_05073_REMARKName=ZINC04856256,-9.43,decoy
decoys_03222_REMARKName=ZINC44464958,-8.16,decoy
decoys_04155_REMARKName=ZINC12218464,-11.04,decoy
decoys_06215_REMARKName=ZINC63557631,-11.02,decoy
decoys_00590_REMARKName=ZINC40797602,-8.71,decoy
decoys_06207_REMARKName=ZINC13489294,-10.23,decoy
decoys_00954_REMARKName=ZINC48045968,-5.82,decoy
decoys_05175_REMARKName=ZINC19113739,-11.29,decoy
decoys_06180_REMARKName=ZINC20758590,-10.33,decoy
decoys_01548_REMARKName=ZINC38547550,-9.6,decoy
decoys_01551_REMARKName=ZINC38806240,-9.43,decoy
decoys_00759_REMARKName=ZINC20883891,-9.63,decoy
decoys_05014_REMARKName=ZINC39560948,-8.58,decoy
decoys_04097_REMARKName=ZINC19863572,-7.95,decoy
decoys_04566_REMARKName=ZINC39658628,-10.29,decoy
decoys_05443_REMARKName=ZINC12562428,-11.88,decoy
decoys_06030_REMARKName=ZINC36342422,-10.8,decoy
decoys_06162_REMARKName=ZINC66991820,-9.22,decoy
decoys_04269_REMARKName=ZINC16637537,-7.33,decoy
decoys_02773_REMARKName=ZINC41143991,-7.68,decoy
decoys_02242_REMARKName=ZINC20533602,-11.97,decoy
decoys_02097_REMARKName=ZINC42314563,-9.47,decoy
decoys_06764_REMARKName=ZINC35486903,-9.15,decoy
decoys_06947_REMARKName=ZINC63137370,-10.09,decoy
decoys_06710_REMARKName=ZINC37867728,-9.67,decoy
decoys_05519_REMARKName=ZINC23259832,-10.46,decoy
decoys_06410_REMARKName=ZINC35487054,-11.52,decoy
decoys_05474_REMARKName=ZINC15442297,-8.03,decoy
decoys_02209_REMARKName=ZINC36704443,-10.82,decoy
decoys_02581_REMARKName=ZINC58850033,-11.9,decoy
decoys_03933_REMARKName=ZINC12876092,-8.82,decoy
decoys_01707_REMARKName=ZINC40802086,-8.88,decoy
decoys_04746_REMARKName=ZINC25480685,-10.42,decoy
decoys_02855_REMARKName=ZINC53118366,-8.64,decoy
decoys_01576_REMARKName=ZINC31490050,-8.99,decoy
decoys_01139_REMARKName=ZINC10794431,-9.78,decoy
decoys_06029_REMARKName=ZINC35920443,-9.08,decoy
decoys_03029_REMARKName=ZINC36608358,-10.38,decoy
decoys_02541_REMARKName=ZINC10245887,-10.23,decoy
decoys_01385_REMARKName=ZINC34685740,-11.25,decoy
decoys_05523_REMARKName=ZINC35372103,-9.96,decoy
decoys_02288_REMARKName=ZINC36200759,-7.19,decoy
decoys_02322_REMARKName=ZINC09541742,-10.97,decoy
decoys_06787_REMARKName=ZINC31160523,-5.65,decoy
decoys_06539_REMARKName=ZINC25444249,-11.33,decoy
decoys_03241_REMARKName=ZINC52721652,-7.98,decoy
decoys_01854_REMARKName=ZINC57872659,-5.97,decoy
decoys_01315_REMARKName=ZINC23339537,-10.2,decoy
decoys_06936_REMARKName=ZINC38671039,-11.07,decoy
decoys_04219_REMARKName=ZINC23701052,-11.7,decoy
decoys_02456_REMARKName=ZINC59170545,-10.13,decoy
decoys_05866_REMARKName=ZINC40794824,-10.56,decoy
decoys_01891_REMARKName=ZINC40853036,-7.59,decoy
decoys_00257_REMARKName=ZINC39228337,-10.84,decoy
decoys_00410_REMARKName=ZINC20589528,-9.28,decoy
decoys_05002_REMARKName=ZINC63375569,-10.53,decoy
decoys_03504_REMARKName=ZINC40378678,-9.21,decoy
decoys_01334_REMARKName=ZINC36638009,-11.73,decoy
decoys_00758_REMARKName=ZINC19904793,-10.98,decoy
decoys_04459_REMARKName=ZINC28525091,-8.28,decoy
decoys_03054_REMARKName=ZINC20602341,-9.74,decoy
decoys_03754_REMARKName=ZINC63112128,-10.82,decoy
decoys_04583_REMARKName=ZINC39688277,-8.35,decoy
decoys_01017_REMARKName=ZINC09424021,-8.17,decoy
decoys_05948_REMARKName=ZINC08923405,-9.6,decoy
decoys_00378_REMARKName=ZINC52094682,-8.93,decoy
decoys_02961_REMARKName=ZINC38926281,-11.78,decoy
decoys_05966_REMARKName=ZINC03011522,-8.67,decoy
decoys_00237_REMARKName=ZINC08769873,-8.88,decoy
decoys_06514_REMARKName=ZINC09882984,-9.33,decoy
decoys_00413_REMARKName=ZINC56710726,-8.46,decoy
decoys_04126_REMARKName=ZINC50461002,-6.78,decoy
decoys_04863_REMARKName=ZINC58202445,-10.24,decoy
decoys_05976_REMARKName=ZINC39696171,-9.76,decoy
decoys_05629_REMARKName=ZINC22616029,-9.76,decoy
decoys_01955_REMARKName=ZINC48177272,-7.87,decoy
decoys_01541_REMARKName=ZINC30713302,-9.02,decoy
decoys_04898_REMARKName=ZINC15135221,-6.25,decoy
decoys_00251_REMARKName=ZINC35314524,-8.18,decoy
decoys_06712_REMARKName=ZINC39982615,-10.74,decoy
decoys_01465_REMARKName=ZINC01913147,-7.7,decoy
decoys_02294_REMARKName=ZINC58407517,-8.73,decoy
decoys_02390_REMARKName=ZINC39639423,-10.17,decoy
decoys_03356_REMARKName=ZINC59115639,-9.61,decoy
decoys_02019_REMARKName=ZINC62017445,-8.86,decoy
decoys_06089_REMARKName=ZINC38850188,-9.22,decoy
decoys_01125_REMARKName=ZINC66187591,-8.84,decoy
decoys_05021_REMARKName=ZINC47045282,-8.24,decoy
decoys_00734_REMARKName=ZINC08845131,-8.92,decoy
decoys_01351_REMARKName=ZINC63374961,-11.48,decoy
decoys_06218_REMARKName=ZINC64137228,-11.43,decoy
decoys_05303_REMARKName=ZINC56946604,-8.65,decoy
decoys_02857_REMARKName=ZINC08920446,-11.27,decoy
decoys_01502_REMARKName=ZINC37989208,-8.13,decoy
decoys_00108_REMARKName=ZINC63830667,-9.72,decoy
decoys_02092_REMARKName=ZINC40297450,-8.2,decoy
decoys_06478_REMARKName=ZINC36005343,-9.89,decoy
decoys_02983_REMARKName=ZINC02118851,-11.4,decoy
actives_00163_REMARKName=CHEMBL252261,-13.04,active
decoys_02398_REMARKName=ZINC63375917,-11.16,decoy
decoys_03711_REMARKName=ZINC09167567,-8.85,decoy
decoys_04104_REMARKName=ZINC36267743,-7.02,decoy
decoys_01714_REMARKName=ZINC45624318,-7.94,decoy
decoys_01840_REMARKName=ZINC41796261,-7.25,decoy
decoys_06935_REMARKName=ZINC38546634,-10.05,decoy
decoys_05978_REMARKName=ZINC39696228,-10.9,decoy
decoys_05282_REMARKName=ZINC23366539,-9.65,decoy
decoys_00801_REMARKName=ZINC14661919,-10.42,decoy
decoys_02370_REMARKName=ZINC09321955,-9.12,decoy
decoys_04289_REMARKName=ZINC38665436,-10.74,decoy
decoys_02637_REMARKName=ZINC54615292,-10.93,decoy
decoys_04647_REMARKName=ZINC00919727,-9.45,decoy
decoys_01037_REMARKName=ZINC36013981,-9.14,decoy
decoys_01587_REMARKName=ZINC06134009,-10.05,decoy
decoys_06513_REMARKName=ZINC09872652,-10.31,decoy
decoys_05148_REMARKName=ZINC64435765,-10.11,decoy
decoys_06109_REMARKName=ZINC63526610,-11.13,decoy
decoys_01173_REMARKName=ZINC15968723,-11.69,decoy
decoys_00460_REMARKName=ZINC13066961,-9.31,decoy
decoys_05364_REMARKName=ZINC46347312,-8.08,decoy
decoys_02704_REMARKName=ZINC01576640,-6.25,decoy
decoys_00178_REMARKName=ZINC19672103,-7.89,decoy
decoys_02869_REMARKName=ZINC16284642,-6.99,decoy
decoys_05859_REMARKName=ZINC38964765,-12.12,decoy
decoys_04405_REMARKName=ZINC39693455,-7.66,decoy
decoys_01829_REMARKName=ZINC00199140,-6.3,decoy
decoys_03368_REMARKName=ZINC00075734,-8.21,decoy
decoys_05784_REMARKName=ZINC09938473,-10.66,decoy
decoys_06222_REMARKName=ZINC33673028,-10.93,decoy
decoys_04072_REMARKName=ZINC47958857,-6.18,decoy
decoys_01402_REMARKName=ZINC22673130,-9.06,decoy
decoys_03739_REMARKName=ZINC43261471,-11.4,decoy
decoys_04914_REMARKName=ZINC31158282,-7.67,decoy
decoys_03753_REMARKName=ZINC14158027,-9.84,decoy
decoys_04870_REMARKName=ZINC63821717,-9.95,decoy
decoys_05779_REMARKName=ZINC13424725,-8.27,decoy
decoys_04638_REMARKName=ZINC36545155,-7.5,decoy
decoys_05785_REMARKName=ZINC15708019,-9.27,decoy
decoys_05655_REMARKName=ZINC57569059,-9.23,decoy
decoys_00185_REMARKName=ZINC22219887,-9.08,decoy
decoys_00786_REMARKName=ZINC33530306,-10.4,decoy
decoys_06850_REMARKName=ZINC10190928,-10.47,decoy
decoys_05489_REMARKName=ZINC65441954,-8.38,decoy
decoys_00472_REMARKName=ZINC22064407,-8.43,decoy
decoys_04896_REMARKName=ZINC08034268,-8.07,decoy
decoys_06648_REMARKName=ZINC32428188,-10.92,decoy
decoys_05307_REMARKName=ZINC63280792,-9.2,decoy
decoys_03639_REMARKName=ZINC66244032,-8.96,decoy
decoys_01110_REMARKName=ZINC36545255,-7.94,decoy
decoys_06012_REMARKName=ZINC13796107,-9.96,decoy
decoys_05240_REMARKName=ZINC39923314,-10.45,decoy
decoys_01810_REMARKName=ZINC02510208,-5.35,decoy
decoys_04874_REMARKName=ZINC66448282,-10.39,decoy
decoys_03325_REMARKName=ZINC36945589,-8.36,decoy
decoys_03315_REMARKName=ZINC06602071,-7.84,decoy
decoys_05763_REMARKName=ZINC13489375,-9.67,decoy
decoys_05846_REMARKName=ZINC37006608,-9.96,decoy
decoys_06188_REMARKName=ZINC39631563,-9.38,decoy
decoys_00902_REMARKName=ZINC42100402,-9.19,decoy
decoys_04938_REMARKName=ZINC08971698,-9.17,decoy
decoys_04099_REMARKName=ZINC00191859,-6.34,decoy
decoys_01056_REMARKName=ZINC38550664,-10.12,decoy
decoys_06390_REMARKName=ZINC34760276,-10.96,decoy
decoys_05804_REMARKName=ZINC35385286,-10.02,decoy
decoys_06266_REMARKName=ZINC54681429,-8.33,decoy
decoys_02841_REMARKName=ZINC43596612,-8.83,decoy
decoys_05235_REMARKName=ZINC21775206,-12.2,decoy
decoys_03845_REMARKName=ZINC43757655,-8.28,decoy
decoys_00416_REMARKName=ZINC27330757,-9.9,decoy
decoys_04076_REMARKName=ZINC50395733,-6.16,decoy
decoys_02595_REMARKName=ZINC12560650,-11.18,decoy
decoys_04180_REMARKName=ZINC40811509,-9.78,decoy
decoys_00631_REMARKName=ZINC40674572,-6.99,decoy
decoys_00524_REMARKName=ZINC66595885,-9.01,decoy
decoys_00705_REMARKName=ZINC20558383,-9.28,decoy
decoys_04669_REMARKName=ZINC02791367,-9.61,decoy
decoys_00483_REMARKName=ZINC39355739,-7.72,decoy
decoys_00962_REMARKName=ZINC05706920,-5.16,decoy
decoys_00564_REMARKName=ZINC67438259,-8.31,decoy
decoys_03255_REMARKName=ZINC04555603,-7.56,decoy
decoys_06471_REMARKName=ZINC35486173,-10.64,decoy
decoys_03706_REMARKName=ZINC03995929,-10.41,decoy
decoys_02250_REMARKName=ZINC04275287,-8.49,decoy
decoys_00875_REMARKName=ZINC39412408,-9.98,decoy
decoys_03575_REMARKName=ZINC56807113,-8.3,decoy
decoys_06227_REMARKName=ZINC05512914,-7.92,decoy
decoys_01463_REMARKName=ZINC54642874,-11.44,decoy
decoys_06177_REMARKName=ZINC20294931,-9.91,decoy
decoys_03014_REMARKName=ZINC39610967,-10.96,decoy
decoys_05529_REMARKName=ZINC39167624,-7.42,decoy
decoys_05552_REMARKName=ZINC09469262,-10.45,decoy
decoys_05968_REMARKName=ZINC41586386,-11.27,decoy
decoys_00521_REMARKName=ZINC07434571,-9.92,decoy
decoys_00753_REMARKName=ZINC15015769,-9.91,decoy
decoys_01525_REMARKName=ZINC09541553,-11.48,decoy
decoys_05841_REMARKName=ZINC09312777,-11.2,decoy
actives_00129_REMARKName=CHEMBL369506,-11.85,active
decoys_03051_REMARKName=ZINC20116946,-11.17,decoy
actives_00008_REMARKName=CHEMBL598842,-8.87,active
decoys_06320_REMARKName=ZINC63506927,-11.52,decoy
